Topic,Count,Name,Representation,Representative_Docs,sent_score
662,15,662_aind_escrevi_cinco_sexta,"['aind', 'escrevi', 'cinco', 'sexta', 'contratou', 'umas', 'comunicação', 'vamos', 'veículo', 'nenhum']","['RT : Eu já escrevi isso umas cinco vezes, vamos para a sexta: não sei como nenhum outro veículo de comunicação não contratou aind…', 'RT : Eu já escrevi isso umas cinco vezes, vamos para a sexta: não sei como nenhum outro veículo de comunicação não contratou aind…', 'RT : Eu já escrevi isso umas cinco vezes, vamos para a sexta: não sei como nenhum outro veículo de comunicação não contratou aind…']",0.6833958625793457
663,15,663_0fensa_asfaltada_virada_via,"['0fensa', 'asfaltada', 'virada', 'via', 'shorts', 'lapada', 'esfrega', 'crista', 'desespera', 'após']","[""Amanda Klein Foi ASFALTADA por Tarcísio Após '0fensa contra Bolsonaro e ... via"", ""Amanda Klein Foi ASFALTADA por Tarcísio Após '0fensa contra Bolsonaro e ... via"", ""Amanda Klein Foi ASFALTADA por Tarcísio Após '0fensa contra Bolsonaro e ... via""]",0.7267508308092753
664,15,664_zombaram_2017_mentiroso_rei,"['zombaram', '2017', 'mentiroso', 'rei', 'tio', 'azevedo', 'reinaldo', 'explicou', 'expli', 'bipolares']","['RT : Em 2017, Reinaldo Azevedo e Amanda Klein zombaram de mais um discurso mentiroso de Lula. O Tio Rei expli…', 'RT : Em 2017, Reinaldo Azevedo e Amanda Klein zombaram de mais um discurso mentiroso de Lula. O Tio Rei expli…', 'RT : Em 2017, Reinaldo Azevedo e Amanda Klein zombaram de mais um discurso mentiroso de Lula. O Tio Rei expli…']",0.8103646000226339
665,15,665_assistido_desconfiança_eletrônicas_des,"['assistido', 'desconfiança', 'eletrônicas', 'des', 'últimos', 'urnas', 'jornaldamanhã', 'anos', 'temos', 'nós']","['RT : #JornaldaManhã | Amanda Klein sobre urnas eletrônicas: “O que nós temos assistido nos últimos anos é uma desconfiança des…', 'RT : #JornaldaManhã | Amanda Klein sobre urnas eletrônicas: “O que nós temos assistido nos últimos anos é uma desconfiança des…', 'RT : #JornaldaManhã | Amanda Klein sobre urnas eletrônicas: “O que nós temos assistido nos últimos anos é uma desconfiança des…']",0.7358990510304769
666,15,666_periodista_molestia_mostró_tras,"['periodista', 'molestia', 'mostró', 'tras', 'consultado', 'su', 'le', 'la', 'im', 'presuntos']","['RT : El presidente de Brasil, Jair Bolsonaro, mostró su molestia contra la periodista Amanda Klein tras ser consultado sobre…', 'RT : El presidente de Brasil, Jair Bolsonaro, mostró su molestia contra la periodista Amanda Klein tras ser consultado sobre…', 'RT : El presidente de Brasil, Jair Bolsonaro, mostró su molestia contra la periodista Amanda Klein tras ser consultado sobre…']",0.7394607543945313
667,15,667_din_questionar_107_quais,"['din', 'questionar', '107', 'quais', 'atacada', 'odeia', 'desta', 'compra', 'vez', 'mulheres']","['RT : BOLSONARO ODEIA MULHERES! Desta vez, Amanda Klein foi atacada ao questionar a compra de 107 imóveis, dos quais 51 em din…', 'RT : BOLSONARO ODEIA MULHERES! Desta vez, Amanda Klein foi atacada ao questionar a compra de 107 imóveis, dos quais 51 em din…', 'RT : BOLSONARO ODEIA MULHERES! Desta vez, Amanda Klein foi atacada ao questionar a compra de 107 imóveis, dos quais 51 em din…']",0.8792700012524922
668,15,668_criminosa_militância_outras_vasconcelos,"['criminosa', 'militância', 'outras', 'vasconcelos', 'renata', 'esquerda', 'miriam', 'leitão', 'da', 'para']","['RT : Para Amanda Klein, Miriam Leitão, Renata Vasconcelos e outras P. da militância da esquerda criminosa.', 'RT : Para Amanda Klein, Miriam Leitão, Renata Vasconcelos e outras P. da militância da esquerda criminosa.', 'RT : Para Amanda Klein, Miriam Leitão, Renata Vasconcelos e outras P. da militância da esquerda criminosa.']",0.6589429378509521
669,15,669_flow_500_máximo_on,"['flow', '500', 'máximo', 'on', 'mil', 'acabou', 'pessoas', 'deu', 'dizer', 'entrevista']","['RT : Amanda Klein acabou de dizer que a entrevista do Bolsonaro no Flow deu no máximo 500 mil pessoas ao vivo e a do Lula on…', 'RT : Amanda Klein acabou de dizer que a entrevista do Bolsonaro no Flow deu no máximo 500 mil pessoas ao vivo e a do Lula on…', 'RT : Amanda Klein acabou de dizer que a entrevista do Bolsonaro no Flow deu no máximo 500 mil pessoas ao vivo e a do Lula on…']",0.8764228820800781
670,14,670_acordo_eleitor_cada_recomenda,"['acordo', 'eleitor', 'cada', 'recomenda', 'inteligente', 'ignorante', 'patrões', 'vote', 'interesses', 'voto']","['RT : Só falou verdades. Parabéns Amanda Klein. ""Cada eleitor é inteligente e vota de acordo com sua realidade. Se os pobres…', 'RT : Só falou verdades. Parabéns Amanda Klein. ""Cada eleitor é inteligente e vota de acordo com sua realidade. Se os pobres…', 'RT : Só falou verdades. Parabéns Amanda Klein. ""Cada eleitor é inteligente e vota de acordo com sua realidade. Se os pobres…']",0.6930028200149536
671,14,671_truculento_espanta_psicopata_espera,"['truculento', 'espanta', 'psicopata', 'espera', 'odeia', 'vitimi', 'redes', 'desespero', 'misoginia', 'vitimismo']","['RT : O que Bolsonaro fez com Amanda Klein é o que se espera de um truculento psicopata que odeia mulheres. O que espanta é o m…', 'RT : O que Bolsonaro fez com Amanda Klein é o que se espera de um truculento psicopata que odeia mulheres. O que espanta é o m…', 'RT : O que Bolsonaro fez com Amanda Klein é o que se espera de um truculento psicopata que odeia mulheres. O que espanta é o m…']",0.9092595321791512
672,14,672_tomaaa_sentimento_indignação_representa,"['tomaaa', 'sentimento', 'indignação', 'representa', 'também', 'nosso', 'vitimizar', 'internet', 'monte', 'cartas']","['RT : TOMAAA 🤜😵 Amanda Klein ! O Presidente representa o nosso sentimento de indignação também!', 'RT : TOMAAA 🤜😵 Amanda Klein ! O Presidente representa o nosso sentimento de indignação também!', 'RT : TOMAAA 🤜😵 Amanda Klein ! O Presidente representa o nosso sentimento de indignação também!']",0.7471780478954315
673,14,673_trindade_maria_toma_invertida,"['trindade', 'maria', 'toma', 'invertida', 'zé', 'via', 'tartaruga', 'esquerdalha', 'asquerosa', 'desespero']","['Amanda Klein toma invertida do Zé Maria Trindade! via', 'Amanda Klein toma invertida do Zé Maria Trindade! via', 'Amanda Klein toma invertida do Zé Maria Trindade! via']",0.8502617010048458
674,14,674_carinha_tratorara_ht_olha,"['carinha', 'tratorara', 'ht', 'olha', 'levar', 'deixou', 'feliz', 'dela', 'dia', '_grande']","['RT : Ver a Amanda Klein levar uma tratorara do presidente Bolsonaro, deixou meu dia mais feliz 😂🤣😂 Olha a carinha dela 😂🤣😂🤣😂 ht…', 'RT : Ver a Amanda Klein levar uma tratorara do presidente Bolsonaro, deixou meu dia mais feliz 😂🤣😂 Olha a carinha dela 😂🤣😂🤣😂 ht…', 'RT : Ver a Amanda Klein levar uma tratorara do presidente Bolsonaro, deixou meu dia mais feliz 😂🤣😂 Olha a carinha dela 😂🤣😂🤣😂 ht…']",0.8016608910901206
675,14,675_omitindo_midia_favoraveis_24h,"['omitindo', 'midia', 'favoraveis', '24h', '3x1', 'mornin', 'representando', 'manha', 'schelps', 'absurdos']","['A globo e grande midia faz campanha contra bolsonaro,omitindo fatos favoraveis e omitindo absurdos do lulopetismo 24h por dia. Na jovem pan vc tem amanda klein e diogo schelps representando esquerda jornal manha, guga noblat no mornin show,piperno no 3x1 e diogo pingos is', 'A globo e grande midia faz campanha contra bolsonaro,omitindo fatos favoraveis e omitindo absurdos do lulopetismo 24h por dia. Na jovem pan vc tem amanda klein e diogo schelps representando esquerda jornal manha, guga noblat no mornin show,piperno no 3x1 e diogo pingos is', 'A globo e grande midia faz campanha contra bolsonaro,omitindo fatos favoraveis e omitindo absurdos do lulopetismo 24h por dia. Na jovem pan vc tem amanda klein e diogo schelps representando esquerda jornal manha, guga noblat no mornin show,piperno no 3x1 e diogo pingos is']",0.4767048124756132
676,14,676_snaiper_terrorista_gatilho_violento,"['snaiper', 'terrorista', 'gatilho', 'violento', 'mirando', 'dormindo', 'antidemocrático', 'noblack', 'apertar', 'cidadão']","['Segundo a GLOBOLIXO, Data Folha, CNN, UOL, VERBA MAGALHÃES, Guga Noblack, AMANDA KLEIN, Mirian Leitoa, Piperno, Sadi, esse cidadão que esta dormindo aí, é VIOLENTO, antidemocrático e terrorista. O Snaiper do 5TF está mirando nele, qualquer ação dele, vão apertar o gatilho.', 'Segundo a GLOBOLIXO, Data Folha, CNN, UOL, VERBA MAGALHÃES, Guga Noblack, AMANDA KLEIN, Mirian Leitoa, Piperno, Sadi, esse cidadão que esta dormindo aí, é VIOLENTO, antidemocrático e terrorista. O Snaiper do 5TF está mirando nele, qualquer ação dele, vão apertar o gatilho.', 'Segundo a GLOBOLIXO, Data Folha, CNN, UOL, VERBA MAGALHÃES, Guga Noblack, AMANDA KLEIN, Mirian Leitoa, Piperno, Sadi, esse cidadão que esta dormindo aí, é VIOLENTO, antidemocrático e terrorista. O Snaiper do 5TF está mirando nele, qualquer ação dele, vão apertar o gatilho.']",0.7996074557304382
677,14,677_lava_jato_desmontada_desmobilizada,"['lava', 'jato', 'desmontada', 'desmobilizada', 'completamente', 'nesse', 'governo', 'foi', 'klein', 'rt']","['RT : “A lava Jato foi completamente desmobilizada e desmontada nesse governo” Amanda Klein', 'RT : “A lava Jato foi completamente desmobilizada e desmontada nesse governo” Amanda Klein', 'RT : “A lava Jato foi completamente desmobilizada e desmontada nesse governo” Amanda Klein']",0.7276374229363033
678,14,678_guedes_desespera_shorts_economia,"['guedes', 'desespera', 'shorts', 'economia', 'manja', 'lapada', 'paulo', 'via', '80', 'sustentar']","['RT : Amanda Klein se desespera com Paulo Guedes e toma invertida #shorts via', 'RT : Amanda Klein se desespera com Paulo Guedes e toma invertida #shorts via', 'RT : Amanda Klein se desespera com Paulo Guedes e toma invertida #shorts via']",0.6404422500303814
679,14,679_vergonhas_episódio_série_bandeira,"['vergonhas', 'episódio', 'série', 'bandeira', 'nacional', 'as', 'manifestação', 'villa', 'marco', 'antônio']","['RT : Da Série: ""As Vergonhas da Amanda Klein"". Episódio: ""Bandeira Nacional"".', 'RT : Da Série: ""As Vergonhas da Amanda Klein"". Episódio: ""Bandeira Nacional"".', 'RT : Da Série: ""As Vergonhas da Amanda Klein"". Episódio: ""Bandeira Nacional"".']",0.668749817780086
680,14,680_fútil_declara_devemos_exatamente,"['fútil', 'declara', 'devemos', 'exatamente', 'fraude', 'significa', 'falar', 'isso', 'fazer', 'que']","['RT : Amanda Klein declara que é fútil falar em fraude. Isso significa que é exatamente o que devemos fazer.', 'RT : Amanda Klein declara que é fútil falar em fraude. Isso significa que é exatamente o que devemos fazer.', 'RT : Amanda Klein declara que é fútil falar em fraude. Isso significa que é exatamente o que devemos fazer.']",0.7152770757675171
681,14,681_comprou_50_pagos_qual,"['comprou', '50', 'pagos', 'qual', 'espécie', 'imóveis', 'origem', 'transacionaram', 'transação', 'provável']","['RT : Qual a origem do dinheiro que Bolsonaro comprou mais de 50 imóveis pagos em espécie? Essa foi a pergunta que a jornalista…', 'RT : Qual a origem do dinheiro que Bolsonaro comprou mais de 50 imóveis pagos em espécie? Essa foi a pergunta que a jornalista…', 'RT : Qual a origem do dinheiro que Bolsonaro comprou mais de 50 imóveis pagos em espécie? Essa foi a pergunta que a jornalista…']",0.8272683492728642
682,14,682_desinformada_burro_completamente_burra,"['desinformada', 'burro', 'completamente', 'burra', 'mau', 'caráter', 'mesmo', 'nem', 'camisas', 'ridiculos']","['RT : A Amanda Klein não é burra nem desinformada. Ela é mau-caráter mesmo ! Já o Guga Noblat é completamente burro !!!', 'RT : A Amanda Klein não é burra nem desinformada. Ela é mau-caráter mesmo ! Já o Guga Noblat é completamente burro !!!', 'RT : A Amanda Klein não é burra nem desinformada. Ela é mau-caráter mesmo ! Já o Guga Noblat é completamente burro !!!']",0.9136572011879512
683,14,683_freitas_governador_tarciso_asè,"['freitas', 'governador', 'tarciso', 'asè', 'apostar', 'próximo', 'paulista', 'vote', 'virar', 'macaé']","['Tarciso Freitas: o próximo governador de São Paulo. ASÈ!', 'Tarciso Freitas: o próximo governador de São Paulo. ASÈ!', 'RT : Tarciso Freitas: o próximo governador de São Paulo. ASÈ!']",0.7023215783493859
684,14,684_notícia_compradas_parem_casas,"['notícia', 'compradas', 'parem', 'casas', '51', 'responde', 'marido', 'sobre', 'presidente', 'com']","['RT : A notícia não é o marido da Amanda Klein (parem!) A notícia é o presidente que não responde sobre 51 casas compradas com…', 'RT : A notícia não é o marido da Amanda Klein (parem!) A notícia é o presidente que não responde sobre 51 casas compradas com…', 'RT : A notícia não é o marido da Amanda Klein (parem!) A notícia é o presidente que não responde sobre 51 casas compradas com…']",0.5319727063179016
685,13,685_antecipadamente_casagrande_agradeço_bérgamo,"['antecipadamente', 'casagrande', 'agradeço', 'bérgamo', 'anita', 'monica', 'desde', 'já', 'família', 'miriam']","['RT : Desde já, antecipadamente agradeço à Anita, Amanda Klein, Miriam Leitão, Monica Bérgamo, Família Noblat, Casagrande, T…', 'RT : Desde já, antecipadamente agradeço à Anita, Amanda Klein, Miriam Leitão, Monica Bérgamo, Família Noblat, Casagrande, T…', 'RT : Desde já, antecipadamente agradeço à Anita, Amanda Klein, Miriam Leitão, Monica Bérgamo, Família Noblat, Casagrande, T…']",0.7622630596160889
686,13,686_bolsominion_esposa_ninguém_merece,"['bolsominion', 'esposa', 'ninguém', 'merece', 'começo', 'misógino', 'casada', 'conversa', 'nesse', 'altas']","['RT : Pra começo de conversa, ninguém deveria ser casada com bolsominion. Ninguém merece. Mas se um misógino ataca a sua esposa,…', 'RT : Pra começo de conversa, ninguém deveria ser casada com bolsominion. Ninguém merece. Mas se um misógino ataca a sua esposa,…', 'RT : Pra começo de conversa, ninguém deveria ser casada com bolsominion. Ninguém merece. Mas se um misógino ataca a sua esposa,…']",0.7025196689825791
687,13,687_whatsapp_bolsonaronoprimeir_espalhando_prendendo,"['whatsapp', 'bolsonaronoprimeir', 'espalhando', 'prendendo', 'censurando', 'permitir', 'podemos', 'bate', 'papo', 'xandão']","['RT : Espalhando. Não podemos permitir isso. O Xandão já está CENSURANDO e prendendo que bate-papo no Whatsapp. #BolsonaroNoPrimeir…', 'RT : Espalhando. Não podemos permitir isso. O Xandão já está CENSURANDO e prendendo que bate-papo no Whatsapp. #BolsonaroNoPrimeir…', 'RT : Espalhando. Não podemos permitir isso. O Xandão já está CENSURANDO e prendendo que bate-papo no Whatsapp. #BolsonaroNoPrimeir…']",0.7311259324734027
688,13,688_superior_bonita_querer_cores,"['superior', 'bonita', 'querer', 'cores', 'preço', 'passando', 'logo', 'ver', 'tem', 'vergonha']","['RT : Ver a Amanda Klein passando vergonha ao vivo e a cores logo de manhã, não tem preço. A ""bonita"" foi querer ser superior de…', 'RT : Ver a Amanda Klein passando vergonha ao vivo e a cores logo de manhã, não tem preço. A ""bonita"" foi querer ser superior de…', 'RT : Ver a Amanda Klein passando vergonha ao vivo e a cores logo de manhã, não tem preço. A ""bonita"" foi querer ser superior de…']",0.5566566586494446
689,13,689_criminosa_militância_outras_vasconcelos,"['criminosa', 'militância', 'outras', 'vasconcelos', 'renata', 'esquerda', 'miriam', 'leitão', 'da', 'para']","['RT : Para Amanda Klein, Miriam Leitão, Renata Vasconcelos e outras P. da militância da esquerda criminosa.', 'RT : Para Amanda Klein, Miriam Leitão, Renata Vasconcelos e outras P. da militância da esquerda criminosa.', 'RT : Para Amanda Klein, Miriam Leitão, Renata Vasconcelos e outras P. da militância da esquerda criminosa.']",0.6589429378509521
690,13,690_hahahahah_trouxas_enganados_haha,"['hahahahah', 'trouxas', 'enganados', 'haha', 'datafolha', 'acreditam', 'sendo', 'motociata', 'federais', 'antiga']","['RT : Os Datafolha que a Amanda Klein e o Guga Noblat acreditam. Hahahahah hahahahah haha Trouxas sendo enganados', 'RT : Os Datafolha que a Amanda Klein e o Guga Noblat acreditam. Hahahahah hahahahah haha Trouxas sendo enganados', 'RT : Os Datafolha que a Amanda Klein e o Guga Noblat acreditam. Hahahahah hahahahah haha Trouxas sendo enganados']",0.5676883642490094
691,13,691_irônica_jantar_cientista_político,"['irônica', 'jantar', 'cientista', 'político', 'bunda', 'acabou', 'cara', 'desc', 'famosos', 'assinatura']","['RT : Cientista Político acabou de jantar a Amanda Klein no Jornal da manhã da JP. A cara de bunda da Amanda e a cara irônica d…', 'RT : Cientista Político acabou de jantar a Amanda Klein no Jornal da manhã da JP. A cara de bunda da Amanda e a cara irônica d…', 'RT : Cientista Político acabou de jantar a Amanda Klein no Jornal da manhã da JP. A cara de bunda da Amanda e a cara irônica d…']",0.6574358894274785
